0,Anntena,Beam,11,0.01,0.01
t,Beam[0].x,Beam[0].y,Beam[0].z,Beam[0].q0,Beam[0].q1,Beam[0].q2,Beam[0].q3,Beam[1].x,Beam[1].y,Beam[1].z,Beam[1].q0,Beam[1].q1,Beam[1].q2,Beam[1].q3,Beam[2].x,Beam[2].y,Beam[2].z,Beam[2].q0,Beam[2].q1,Beam[2].q2,Beam[2].q3,Beam[3].x,Beam[3].y,Beam[3].z,Beam[3].q0,Beam[3].q1,Beam[3].q2,Beam[3].q3,Beam[4].x,Beam[4].y,Beam[4].z,Beam[4].q0,Beam[4].q1,Beam[4].q2,Beam[4].q3,Beam[5].x,Beam[5].y,Beam[5].z,Beam[5].q0,Beam[5].q1,Beam[5].q2,Beam[5].q3,Beam[6].x,Beam[6].y,Beam[6].z,Beam[6].q0,Beam[6].q1,Beam[6].q2,Beam[6].q3,Beam[7].x,Beam[7].y,Beam[7].z,Beam[7].q0,Beam[7].q1,Beam[7].q2,Beam[7].q3,Beam[8].x,Beam[8].y,Beam[8].z,Beam[8].q0,Beam[8].q1,Beam[8].q2,Beam[8].q3,Beam[9].x,Beam[9].y,Beam[9].z,Beam[9].q0,Beam[9].q1,Beam[9].q2,Beam[9].q3,Beam[10].x,Beam[10].y,Beam[10].z,Beam[10].q0,Beam[10].q1,Beam[10].q2,Beam[10].q3
0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0
0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,-0.0,-0.0,0,1.0,0,0,0.0
0.010000000000000002,0.0,0.0,0,0.9999691576447897,0,0,0.007853900888711334,-1.3777102226289857e-09,3.1837954298931286e-05,0,0.9999968814727425,0,0,0.0024974076139015703,1.7882107392835103e-10,3.625731340025671e-06,0,0.9999999535497365,0,0,0.0003047958739662626,1.461771407416316e-12,1.9441800229896522e-07,0,0.9999999998515493,0,0,1.7230826419449383e-05,3.2544276382931093e-15,5.7433825829602085e-09,0,0.9999999999998631,0,0,5.232835894294093e-07,2.9434394917086933e-18,9.983293772176487e-11,0,1.0,0,0,9.238809401104598e-09,0.0,1.045654424519829e-12,0,1.0,0,0,9.770045720922155e-11,0.0,6.481465950986945e-15,0,1.0,0,0,6.094276628277696e-13,0.0,2.1877285455742062e-17,0,1.0,0,0,2.06604738819432e-15,0.0,3.096831948353581e-20,0,1.0,0,0,2.933818092292241e-18,-0.0,-0.0,0,1.0,0,0,0.0
0.02000000000000001,0.0,0.0,0,0.9998766324816606,0,0,0.015707317311820682,-1.2138221564488277e-07,0.00023299897216997882,0,0.9999512304504705,0,0,0.009876068073382831,2.5233742110965538e-08,8.323227179038847e-05,0,0.9999893478509553,0,0,0.004615645634272417,2.471538668501975e-09,1.770140337324586e-05,0,0.9999992650922267,0,0,0.0012123592728630751,7.60731416448003e-11,2.38694622796212e-06,0,0.9999999831155385,0,0,0.00018376322447872614,9.755445424897502e-13,2.123477976502739e-07,0,0.9999999998472541,0,0,1.7478327992939884e-05,5.8985468622658146e-15,1.3026039172961727e-08,0,0.9999999999993762,0,0,1.1169809515865541e-06,1.8804131429045464e-17,5.720407121909397e-10,0,0.9999999999999988,0,0,5.037867875929511e-08,-2.1175823681357505e-20,1.8508985570703223e-11,0,1.0,0,0,1.6601457934496105e-09,0.0,4.5045567082018387e-13,0,1.0,0,0,4.095547107312332e-11,-0.0,1.719857486089109e-14,0,1.0,0,0,1.5360821972690211e-12
0.03000000000000002,0.0,0.0,0,0.9997224302180006,0,0,0.023559764833610167,-1.330886606144707e-06,0.0006572261914147675,0,0.9998804577944037,0,0,0.015461892537904406,2.0648187357860884e-07,0.00037358952156775726,0,0.9999434942859816,0,0,0.01063053315412674,8.25767103046255e-08,0.00015224045513192788,0,0.9999796694323585,0,0,0.006376576036638225,1.1196948472721821e-08,4.563489869161926e-05,0,0.9999968107952271,0,0,0.0025255493213972124,7.35924967631516e-10,9.711085548398439e-06,0,0.9999997969496941,0,0,0.0006372602063417249,2.440830218665215e-11,1.4776267927878391e-06,0,0.9999999942007467,0,0,0.00010769636309453761,4.29903334983508e-13,1.6493658001353313e-07,0,0.999999999917276,0,0,1.2862663280746479e-05,4.265276757546391e-15,1.3886758048843989e-08,0,0.9999999999993574,0,0,1.1336223674432847e-06,2.5294521387381538e-17,9.022636452393273e-10,0,0.9999999999999971,0,0,7.637644301844355e-08,2.7105054312137606e-19,1.003630176201578e-10,0,1.0,0,0,8.018268207249347e-09
0.04000000000000003,0.0,0.0,0,0.9995065603657316,0,0,0.03141075907812831,-6.060261544259488e-06,0.0012930434345551631,0,0.999782615701725,0,0,0.02084997219703013,3.403214901455081e-07,0.0009032525367633798,0,0.9999055274373645,0,0,0.013745406512936875,5.090647083154513e-07,0.0004896450364230989,0,0.9999504505487798,0,0,0.009954719850010776,1.616832943609506e-07,0.00023086272105361604,0,0.999974022757339,0,0,0.0072078991741472,3.101785434357897e-08,8.748722345094083e-05,0,0.9999925949845936,0,0,0.0038483731600097736,3.4707394398984056e-09,2.516267253353259e-05,0,0.99999903972154,0,0,0.001385841259986593,2.1917128961813568e-10,5.437876143473406e-06,0,0.9999999401223914,0,0,0.0003460566625817337,7.945815659609358e-12,8.950084492232123e-07,0,0.9999999980348236,0,0,6.269252518827467e-05,1.7222059172031644e-13,1.1370179431116665e-07,0,0.9999999999626124,0,0,8.647265316488828e-06,4.493746954409294e-15,2.709532683405222e-08,0,0.9999999999983339,0,0,1.825419051414018e-06
0.05000000000000004,0.0,0.0,0,0.9992290362407229,0,0,0.03925981575906864,-1.7882572675037568e-05,0.00215779212673229,0,0.9996729940356655,0,0,0.025571566157910994,-7.54115703840462e-07,0.001704850527886584,0,0.9998588795257684,0,0,0.016799435510608623,1.4696251413619102e-06,0.001021286777345855,0,0.9999386888742643,0,0,0.011073323458533277,7.090943453067836e-07,0.0005778393866670178,0,0.9999672906582397,0,0,0.008088115579006277,2.4266684697148536e-07,0.0003056759201896345,0,0.9999769242777149,0,0,0.006793446259531833,6.21013002413551e-08,0.0001383034956176549,0,0.9999890393776556,0,0,0.004682000059119737,1.045621439161248e-08,4.9903483722923316e-05,0,0.9999974524353042,0,0,0.0022572378920529715,1.0769134406865516e-09,1.4010834995270089e-05,0,0.9999997054444247,0,0,0.0007675357084411014,6.811982850482206e-11,3.0150366740493725e-06,0,0.9999999806334694,0,0,0.00019680716663487003,4.636934486010844e-12,1.3889253644149988e-06,0,0.9999999973407895,0,0,7.292750461267008e-05
0.060000000000000046,0.0,0.0,0,0.99888987496197,0,0,0.0471064507096427,-4.090923887724211e-05,0.003259748786079186,0,0.9995359495923009,0,0,0.03046121259269492,-5.7273261334326916e-06,0.002838745140540284,0,0.9998184456431998,0,0,0.01905454674391501,2.929194757281025e-06,0.0017993952022933857,0,0.9999248943945298,0,0,0.0122558382042335,1.9134791639938207e-06,0.0010653298892959926,0,0.9999680431230615,0,0,0.007994543929138627,7.941362535924171e-07,0.0006277988391445872,0,0.9999845151050981,0,0,0.005565029202242322,2.998083447390674e-07,0.00036219004983986176,0,0.9999863700880017,0,0,0.0052210763470709205,9.649292511677312e-08,0.00018860788922420995,0,0.9999892653799,0,0,0.004633478711292748,2.2563580714546854e-08,8.149648315495588e-05,0,0.9999956321284247,0,0,0.0029556258342765796,3.6944989786663264e-09,2.7028251418426472e-05,0,0.9999989969165091,0,0,0.0014163918863678308,4.318845788945724e-10,2.355592605802788e-05,0,0.9999996317683986,0,0,0.0008581742639039244
0.07000000000000005,0.0,0.0,0,0.9984890974505379,0,0,0.05495017991244578,-7.923206449178282e-05,0.004601682408006313,0,0.9993771964680147,0,0,0.03528766327955378,-1.8941609787601775e-05,0.004350204260889321,0,0.999761727076466,0,0,0.021828629665690547,4.06056493362899e-06,0.0028937907705795583,0,0.9999154003646363,0,0,0.013007386887034856,4.176041040316663e-06,0.0017529430424827624,0,0.9999686479382783,0,0,0.007918531460537916,1.9114493495851505e-06,0.0010477517383752672,0,0.9999874535290991,0,0,0.005009269845776192,7.715989819682068e-07,0.0006343018242646245,0,0.9999954277755103,0,0,0.0030239755412578267,3.1423896530465704e-07,0.0003883118565289111,0,0.9999954574982137,0,0,0.0030141305443162794,1.1959836733739585e-07,0.00022271454782782954,0,0.9999926632156201,0,0,0.003830602424091781,4.97717147529437e-08,0.00010356947032278316,0,0.9999925708473097,0,0,0.0038546400854364317,-8.410496114792187e-10,0.00017435705366532672,0,0.9999934292954913,0,0,0.003625102183828355
0.08000000000000006,0.0,0.0,0,0.9980267284282716,0,0,0.06279051952931342,-0.00013659836644843286,0.006167128332651885,0,0.9991808163762057,0,0,0.040468459147575755,-4.614830215835858e-05,0.006266001328840059,0,0.9996967637193458,0,0,0.024624796629954183,2.6550697756361424e-06,0.0043736281415588515,0,0.9998946029817083,0,0,0.014518365199017856,7.651833918961092e-06,0.0026985945188806363,0,0.9999669846458871,0,0,0.008125861075123583,4.024795490916444e-06,0.001622187822954738,0,0.9999904599511198,0,0,0.0043680667059903585,1.6547027097414596e-06,0.0009759071671303608,0,0.9999965462289614,0,0,0.002628218055771673,6.597001478494516e-07,0.0005911234530598123,0,0.9999990366362781,0,0,0.0013880657462064302,2.7939097891149836e-07,0.0003547361550440841,0,0.9999984150405385,0,0,0.0017804259071401488,3.0178238937682815e-07,0.00020622808458566264,0,0.9999922375806335,0,0,0.003940149550191212,-1.7450473773616003e-07,0.0006610446853565127,0,0.9999864758901612,0,0,0.005200772709520085
0.09000000000000007,0.0,0.0,0,0.99750279641627,0,0,0.07062698593116673,-0.00021634443409277647,0.007929323315276978,0,0.9989537011605438,0,0,0.045732952426570495,-9.39100349736278e-05,0.008581458661389504,0,0.9996082850166746,0,0,0.027987077840006425,-5.367846221591474e-06,0.006292084610185198,0,0.9998693730432656,0,0,0.01616282308468588,1.1907145069938602e-05,0.00396954430697846,0,0.9999588511924076,0,0,0.009071709979957857,7.577249022653823e-06,0.0023905441138896244,0,0.9999879138608953,0,0,0.004916516260000044,3.25897566784427e-06,0.0014224495928398717,0,0.9999968580254588,0,0,0.0025067786520580064,1.2627573646845984e-06,0.0008274420789441861,0,0.9999979451244477,0,0,0.0020272510653712252,5.558625377855725e-07,0.00044854481308329724,0,0.9999987437960468,0,0,0.0015850572003647193,9.475516649088535e-07,0.00032272853439132285,0,0.9999997486836834,0,0,0.000708965845557177,-9.585951994699513e-07,0.0014379086464989448,0,0.9999999356261959,0,0,0.0003588141637113055
0.10000000000000007,0.0,0.0,0,0.996917333733128,0,0,0.078459095727845,-0.00032128274483185634,0.009851640486842155,0,0.9986858941800746,0,0,0.05124924161141128,-0.00016884908200016512,0.011268146786241134,0,0.999506370061897,0,0,0.031416814060151045,-2.6067042111024994e-05,0.008677098437345472,0,0.9998307078377987,0,0,0.018399882188928438,1.5173815297106911e-05,0.005615014513819911,0,0.9999454832196258,0,0,0.010441771337708957,1.2932899672848538e-05,0.0033960962907394494,0,0.9999815645911362,0,0,0.006072106542492548,6.041393163898281e-06,0.0019919468103214337,0,0.9999925831048683,0,0,0.0038514588473906584,2.3912431704150434e-06,0.0011227099826933888,0,0.9999984476520409,0,0,0.00176201404883513,1.213476051566312e-06,0.0006026188033248836,0,0.9999999982708488,0,0,5.8807332882400696e-05,1.1918998431925214e-06,0.0006104082373920265,0,0.9999990102736389,0,0,-0.001406929899653537,-1.0272259120794507e-06,0.0020142933544159062,0,0.9999975595734282,0,0,-0.002209263947119601
0.11000000000000008,0.0,0.0,0,0.9962703764929413,0,0,0.08628636579792344,-0.0004536767360562911,0.011898644175807138,0,0.9983849642848626,0,0,0.05681076561633133,-0.0002770387108985044,0.014276501642843355,0,0.9993792132341491,0,0,0.03523050035825571,-6.714722997631501e-05,0.011526767835738767,0,0.9997850155960216,0,0,0.0207345747403416,1.3841264062731949e-05,0.00767369946852596,0,0.999927292413722,0,0,0.012058602164545957,1.992603992842178e-05,0.004674985460520301,0,0.9999763270434512,0,0,0.006880795934247101,1.0758347401572071e-05,0.002738137475256463,0,0.9999950333299686,0,0,0.0031517162618172403,4.613026338530835e-06,0.0015507662760677796,0,0.9999997983571346,0,0,0.0006350477857541139,2.2409335544257916e-06,0.0008943215031034924,0,0.999999591757989,0,0,-0.0009035949619619581,5.116686285147742e-07,0.0011088933801488214,0,0.9999999164622402,0,0,-0.0004087487158764235,8.48309708603194e-07,0.0021128695675998862,0,0.9999998624877988,0,0,0.0005244276722263413
0.12000000000000009,0.0,0.0,0,0.99556196460308,0,0,0.0941083133185144,-0.0006151417053731559,0.014036378774588373,0,0.9980404019852723,0,0,0.06257280563532332,-0.0004235832188861207,0.017548761531605252,0,0.9992387762114275,0,0,0.039011128098128366,-0.00013694259960218185,0.01482008987424703,0,0.9997392427409806,0,0,0.022835203605194542,2.3885096320057677e-06,0.010189970521333915,0,0.9999250597461569,0,0,0.0122423401212579,2.7564818038312493e-05,0.006307343333565025,0,0.9999847344069509,0,0,0.005525482156316464,1.7973963390871898e-05,0.0037267601620652366,0,0.9999982124758056,0,0,0.0018907789912020346,8.308722065641019e-06,0.002136462298417735,0,0.9999996763526416,0,0,0.0008045462149589213,3.4762707554209732e-06,0.0013191570225541962,0,0.9999981893545208,0,0,0.0019029681237339587,2.866106772166439e-07,0.0016831439368719036,0,0.9999976482307321,0,0,0.0021687630126167373,2.676900031415335e-06,0.0019687365032819717,0,0.9999987365543688,0,0,0.0015896193463009957
0.1300000000000001,0.0,0.0,0,0.9947921417617265,0,0,0.1019244557950501,-0.0008068105863286968,0.016241515277088805,0,0.997681199464745,0,0,0.06806044544805497,-0.0006120661854345906,0.021040672939040782,0,0.9991133193914319,0,0,0.04210195974814734,-0.00024257152796525915,0.018546766969749037,0,0.99972850154653,0,0,0.023300712339533926,-2.6162999667363924e-05,0.013225259018068456,0,0.9999377363132298,0,0,0.011159009668138728,3.240112373608631e-05,0.008351969014212075,0,0.9999879515996405,0,0,0.004908834439570551,2.689929770008344e-05,0.004953238582504363,0,0.9999954749762741,0,0,0.0030083262748765807,1.3564358680737066e-05,0.002831203966980703,0,0.9999949990046636,0,0,0.0031625884434995583,5.60443316709287e-06,0.0018672002255138082,0,0.9999962387896241,0,0,0.0027427006043506995,1.313467955192777e-06,0.0022488041014184367,0,0.9999959853787062,0,0,0.0028335889734490403,3.239753750307666e-06,0.0019356680203900195,0,0.9999943419274314,0,0,0.003363943091566061
0.1400000000000001,0.0,0.0,0,0.9939609554551797,0,0,0.10973431109104534,-0.0010292352768202968,0.01851892437120503,0,0.9973540151602577,0,0,0.07269778843756192,-0.0008434028617682529,0.024740894862619003,0,0.9990302026256397,0,0,0.04403015150749912,-0.0003890797704266778,0.022685252147571628,0,0.9997109913622251,0,0,0.024040252693286957,-8.11899372113589e-05,0.016768822585832666,0,0.999924003269854,0,0,0.012328328548069985,2.7635026741275287e-05,0.01078938365561282,0,0.9999773028778051,0,0,0.006737486863105529,3.567575838804888e-05,0.006398911135945829,0,0.999991938073951,0,0,0.004015443574906535,2.101931585958297e-05,0.003679787951473273,0,0.9999972938135513,0,0,0.0023264491342018068,9.550767047493491e-06,0.0025812853831909265,0,0.9999969552720843,0,0,0.0024676804008892,3.4270053172760126e-06,0.0027264590183101794,0,0.9999968293149165,0,0,0.002518205733021397,3.316560273580886e-06,0.0022620226397037035,0,0.9999979206635659,0,0,0.002039281379469697
0.1500000000000001,0.0,0.0,0,0.9930684569549263,0,0,0.11753739745783773,-0.0012822932811180489,0.020900106606256526,0,0.9969639599310516,0,0,0.07786438594502999,-0.001116562563956957,0.028619639989156936,0,0.9988450208947289,0,0,0.048048144956997385,-0.0005816426665327935,0.02713595621739423,0,0.9996156916016277,0,0,0.027721275291723857,-0.00017282806131460097,0.02074777947348023,0,0.99989152710683,0,0,0.014728680184295349,6.181194710340399e-06,0.013642604760473244,0,0.9999783409302768,0,0,0.006581616088092873,4.216964163503218e-05,0.008158116969465942,0,0.9999974050706206,0,0,0.002278124672858615,3.059565900109624e-05,0.004766430827678205,0,0.9999992558450889,0,0,0.0012199628143977957,1.554746973706464e-05,0.0034506493448335325,0,0.9999998436816535,0,0,0.0005591392210262712,6.717730174437805e-06,0.003140542811122689,0,0.9999999775082244,0,0,0.0002120932591728127,3.9563096898182775e-06,0.0029152644466619087,0,0.9999999164679626,0,0,0.00040873471578530067
0.16000000000000011,0.0,0.0,0,0.9921147013144779,0,0,0.12533323356430434,-0.0015663679499369305,0.02336582050197669,0,0.9962977418902781,0,0,0.08596981740316066,-0.0014340495779874883,0.03261259430709622,0,0.9984941816390199,0,0,0.054857718080721006,-0.00082510368400997,0.03182179919069614,0,0.9995145336806586,0,0,0.031156010032346002,-0.00030663840264706237,0.025166624712164465,0,0.9998942014896515,0,0,0.014545990078789752,-3.852035860184562e-05,0.01699931426616823,0,0.9999871775999938,0,0,0.005064053277619122,4.119714214899296e-05,0.010314514718472377,0,0.9999996762975867,0,0,0.0008046146418986595,4.03378096805862e-05,0.006157917026350504,0,0.9999989821643972,0,0,-0.0014267691367467656,2.3317281056899688e-05,0.004465492593543317,0,0.9999981368786501,0,0,-0.001930346919210732,1.1465098873178204e-05,0.0035722611645847197,0,0.9999983592998206,0,0,-0.0018114628527460832,6.064886938841477e-06,0.003652435543775524,0,0.9999981694943028,0,0,-0.0019133760853020214
0.17000000000000012,0.0,0.0,0,0.9910997473659747,0,0,0.13312133852655245,-0.0018846326565366835,0.025836459609253445,0,0.995716686905077,0,0,0.09245690573871118,-0.001803704636857095,0.03672483622080806,0,0.9982701215432488,0,0,0.05879425511074378,-0.001120671655270155,0.03677517670417507,0,0.9994663551986475,0,0,0.03266503981217584,-0.0004851889559741109,0.030041114321720148,0,0.9998881557790745,0,0,0.014955799300648423,-0.0001148741127039364,0.020888911715595954,0,0.9999911051159331,0,0,0.004217782475992772,2.5175009335625564e-05,0.012948492472095546,0,0.9999986724533484,0,0,-0.001629445163518516,4.6215158173979974e-05,0.007919150672871956,0,0.9999943500654538,0,0,-0.0033615230432941824,3.200871276916931e-05,0.005594794481296848,0,0.9999932301028057,0,0,-0.0036796397319787386,1.7358085477615893e-05,0.004120899819603255,0,0.9999935925066793,0,0,-0.003579796863711419,1.0887423526307698e-05,0.004195408673030084,0,0.9999946320213715,0,0,-0.003276572666930809
0.18000000000000013,0.0,0.0,0,0.9900236577165575,0,0,0.14090123193758278,-0.0022392274884397573,0.02830334256607292,0,0.9954779933542347,0,0,0.09499244573873311,-0.0022277692439296535,0.04096821214482659,0,0.9982171304137513,0,0,0.059687189149229714,-0.0014687871795011113,0.04197109741061379,0,0.9994235263099933,0,0,0.033950184949394724,-0.0007117236649232586,0.03532542744874071,0,0.999881535092912,0,0,0.01539206874471071,-0.0002295013576224535,0.025337544240411087,0,0.9999939711741969,0,0,0.003472407703537498,-1.4879406875081711e-05,0.016132170398189354,0,0.999997751691664,0,0,-0.0021205215436186785,4.2218298371827355e-05,0.010072639090379523,0,0.9999903249270266,0,0,-0.004398869438831484,3.969682183453093e-05,0.006838423432689865,0,0.999988593579851,0,0,-0.004776265297426062,2.396507807396923e-05,0.00484723052772666,0,0.9999906551287903,0,0,-0.004323153373732821,1.8866784024096424e-05,0.00439457917456551,0,0.999991487054008,0,0,-0.004126235513601301
0.19000000000000014,0.0,0.0,0,0.9888864987445045,0,0,0.14867243389692308,-0.0026284660649999124,0.030837433928722038,0,0.9948788139427093,0,0,0.10107495024954556,-0.002699653035817252,0.04529478615362862,0,0.9980339431847788,0,0,0.06267573893494836,-0.0018696036174936546,0.04732731825187691,0,0.9994258344418726,0,0,0.03388217009234455,-0.000989663494194048,0.040945965588529934,0,0.999889485426867,0,0,0.014866638247946042,-0.00038906238933115507,0.030317277629741343,0,0.999992633085428,0,0,0.003838459961070718,-8.760650867358737e-05,0.019904743255856467,0,0.9999974181743413,0,0,-0.0022723654309077567,2.200314997792665e-05,0.012642679810033895,0,0.9999896659090056,0,0,-0.004546215480510317,4.252211237780116e-05,0.008240390736158813,0,0.9999877752284501,0,0,-0.0049446328129512974,3.141689125804882e-05,0.005745860561098701,0,0.9999883211938679,0,0,-0.004832957259248324,2.829210984053818e-05,0.004296475147043015,0,0.9999891378248457,0,0,-0.004660926122749506
